scorer,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180
bodyparts,head,head,head,eye1,eye1,eye1,eye2,eye2,eye2,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,body5,body5,body5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
188,65.44693,141.20125,0.26436117,66.157814,143.80444,0.7313468,69.54269,140.49352,0.7306272,80.55144,166.06648,0.7172915,99.19844,181.23778,0.85111964,119.497765,199.9731,0.80536944,140.15846,218.10774,0.81946844,159.41995,232.21362,0.9381536
189,65.396385,120.46337,0.15023565,65.1759,122.72786,0.6372075,72.9643,118.85483,0.60064214,76.62183,139.42622,0.72451353,90.85419,156.04802,0.92272955,102.2763,170.39073,0.9243472,113.68982,187.80353,0.88322836,124.83361,205.67485,0.9143546
190,65.64983,120.86821,0.15085772,65.35028,123.11,0.6461425,73.22352,119.07338,0.6095826,77.13368,139.08804,0.7405181,90.87982,155.487,0.94747317,102.496445,169.711,0.99644095,113.05231,188.21523,0.9194382,123.68796,204.31543,0.981768
191,65.635445,121.34962,0.13386187,65.046875,123.51264,0.63430864,73.437004,119.46011,0.5992126,77.221504,138.7024,0.7485206,90.72678,154.69379,0.9580776,102.68132,169.25125,1,112.889336,186.96878,0.9308931,123.54934,203.17517,0.99653625
192,119.4487,206.98274,0.055524636,64.048676,124.36472,0.54157245,74.209885,119.91491,0.51528215,76.86869,139.37611,0.7305891,90.89478,154.88234,0.9660426,102.946465,168.80878,0.99719554,113.37139,186.06119,0.960843,124.24962,202.69531,1
193,119.60306,207.02841,0.05591584,63.95205,124.313286,0.54412115,74.240036,119.847084,0.51531625,77.01903,139.2248,0.7288469,91.07202,154.91644,0.9622434,102.925385,168.63516,0.99411243,113.6108,185.9503,0.9497685,124.54063,202.48688,1
194,105.7793,150.9876,0.67357767,110.94668,148.44804,0.8987884,99.03492,149.78224,0.90682185,96.15331,143.28705,0.7563504,86.49304,146.70515,0.550071,79.09285,145.99124,0.362128,85.19194,141.19238,0.20716341,96.38038,136.91843,0.24458165
195,117.64959,149.87431,0.39701515,120.58341,148.34665,0.6641873,114.31642,149.36864,0.6620605,105.240814,147.4633,0.8613796,92.43364,146.74602,0.91831833,76.11287,148.06717,0.8045321,66.946884,147.71367,0.5367327,65.94711,150.46497,0.2543203
196,119.66622,149.48505,0.28922778,119.3242,148.12787,0.5331269,117.29811,149.41457,0.56182206,108.23193,146.767,0.8594661,94.91327,146.09187,0.9067971,78.77976,146.7589,0.8164509,69.57215,146.02934,0.5406463,122.5779,142.0791,0.40057683
197,120.455376,150.15668,0.28287336,120.06947,148.56754,0.5247,118.272156,149.97083,0.5619938,109.55036,146.69797,0.87009066,95.53142,145.59412,0.8839476,79.19389,145.12383,0.80022323,69.83035,145.26653,0.51195765,123.560555,142.45657,0.4120735
198,121.91754,151.4244,0.25531217,122.80552,149.72449,0.46731475,119.64033,151.27892,0.5338477,111.4235,147.00876,0.85082686,95.28305,145.8037,0.87835807,79.914764,144.93558,0.7736501,69.484604,145.19812,0.4782522,126.94549,145.68379,0.41652557
199,123.33156,152.07826,0.24616577,123.8459,150.25426,0.45469424,120.950424,151.85942,0.5346509,110.80343,147.02931,0.8665072,96.27881,144.80496,0.8849661,79.60868,144.70229,0.7765215,69.602516,144.25394,0.48633942,129.59381,146.08035,0.40904567
200,92.170425,150.1363,0.48528513,97.70982,149.52446,0.6940185,90.184685,148.57803,0.7409333,108.009186,151.12505,0.7265256,120.784134,154.98631,0.8156645,134.13469,160.46356,0.82895666,145.74673,167.13971,0.7645554,157.23662,173.49678,0.7145993
201,78.55296,160.04251,0.6841909,84.1302,160.25616,0.87179273,73.62762,159.40582,0.9342971,92.231316,161.15198,0.86307275,104.690186,161.08475,0.8773481,116.2966,163.14764,0.90048873,127.135735,167.02382,0.76682895,139.05785,167.45142,0.78659666
202,78.26794,162.59491,0.6629576,83.54052,161.34604,0.8523734,73.881966,161.05058,0.9244439,92.79985,162.04669,0.85504746,106.50076,161.4187,0.8873865,120.07962,164.72261,1,133.61075,169.15422,0.95382696,147.19063,173.35312,1
203,78.84384,162.44658,0.6857079,84.48997,162.41187,0.87359107,73.83788,161.48526,0.9407478,93.23616,162.95956,0.8801008,107.19627,162.08508,0.8916606,120.666214,165.44873,1,134.50156,169.5655,0.9596598,147.41861,174.2697,1
204,78.07277,163.73476,0.66034085,83.94721,163.7079,0.8603497,73.73606,162.71446,0.9347781,93.38159,162.1649,0.8878596,106.602356,161.94531,0.92042476,119.78882,165.90735,0.99293274,133.2634,169.74289,0.96777433,147.18196,173.87042,1
205,78.45099,166.12482,0.56254804,83.531,165.42908,0.87171584,76.366455,164.26807,0.8908771,97.277115,167.17813,0.9033886,118.69894,170.2705,0.8419967,141.44969,173.29704,0.753079,176.08687,169.01889,0.72903544,199.68974,169.45879,0.81981206
206,76.2136,166.75943,0.55205566,81.49575,166.51378,0.8944548,74.82023,165.19704,0.8832073,98.164604,167.71375,0.90393525,121.82059,170.32423,0.8280943,144.45407,174.45967,0.8612775,168.69798,177.8189,0.8934176,191.3447,180.4501,0.9495649
207,78.75443,168.83841,0.54851526,83.24623,168.45018,0.85757834,76.7073,167.61278,0.8549188,101.1476,169.66553,0.86889064,125.48495,171.71667,0.8023844,148.76485,175.11855,0.85282844,172.36345,178.52957,0.89128274,194.60954,182.1155,0.9584961
208,81.881996,170.93307,0.52210695,86.370834,169.83153,0.8840597,80.132195,168.65123,0.880249,103.19429,171.06955,0.89956015,126.97993,172.75775,0.85139775,150.8198,176.31975,0.85927045,173.96996,179.63841,0.88954014,196.38576,182.87276,0.90964174
209,83.22278,172.49776,0.528345,87.441734,171.11252,0.88386613,80.81582,170.45575,0.8815184,104.53557,171.79666,0.8942854,128.45723,173.59961,0.85819966,152.17328,177.25656,0.84895384,174.8568,179.13806,0.8819962,197.05748,183.24156,0.9006641
210,70.92587,202.0539,0.5394177,76.88874,199.42117,0.78455824,68.58071,199.56702,0.7864021,97.892685,187.97977,0.90219045,117.29153,181.79826,0.7769118,133.79884,177.86223,0.79506177,150.3954,176.37993,0.6536928,167.60277,176.62779,0.43143582
211,72.9176,206.48706,0.49595803,78.06452,204.86583,0.8167918,72.305885,204.53653,0.79531026,101.73233,199.2924,0.866576,129.07307,193.39867,0.7665402,161.61804,185.4052,0.86867243,182.39233,181.43283,0.9580384,212.81685,175.72482,0.67162204
212,75.19903,207.21457,0.5517309,79.84187,205.7836,0.83552784,73.1124,205.54411,0.8518957,101.66985,200.83536,0.83004475,132.97969,195.80835,0.7445869,164.41016,188.10576,0.8081663,189.98396,184.60597,0.83214235,219.3978,181.31427,0.693138
213,77.68754,207.3085,0.5545696,81.88903,205.64345,0.81863356,75.16544,205.50911,0.8492377,106.1045,200.84055,0.80212605,136.68938,195.82846,0.72977054,167.28766,188.80647,0.7926488,191.91693,187.14958,0.8506362,222.82823,182.59583,0.70020777
214,79.5053,207.52313,0.540261,83.79865,205.59676,0.8010722,76.8742,205.48572,0.8181937,109.63755,200.61258,0.7799289,139.61325,195.49937,0.69983244,170.44463,190.48146,0.7978911,195.363,187.42818,0.8417063,224.94308,183.77492,0.7271692
215,83.63054,226.94495,0.7259761,90.28852,224.00978,0.8346063,79.22215,223.10327,0.8804015,105.97738,205.8321,0.8174542,127.901825,193.90483,0.7050039,138.04703,179.24509,0.72162384,146.1851,165.7442,0.6431577,155.05461,158.3489,0.53832126
216,79.25958,248.70815,0.7038531,85.1438,245.2981,0.8511092,74.510025,244.88551,0.94610614,94.51094,229.9279,0.89919966,110.850006,217.29074,0.7867469,128.62946,203.24129,1,145.47852,191.27946,0.86294585,165.9335,179.71992,0.73326445
217,80.75644,249.92883,0.67680633,87.53342,246.15768,0.8490346,77.79022,245.3406,0.9442476,97.17752,231.41719,0.88675207,113.21435,219.76367,0.7931258,131.89499,208.30862,0.9701141,147.74396,197.69008,0.8778862,167.13573,183.98248,0.7789597
218,89.024124,247.46414,0.76424545,95.28622,243.46968,0.8731913,84.36453,242.11551,0.96039265,96.558685,228.11162,0.8526249,110.99512,215.26228,0.8339864,130.84827,207.06189,0.8853343,147.77542,202.07652,0.84141445,168.70093,193.91014,0.7494324
219,158.98291,332.62668,0.47361192,164.38544,326.28625,0.6253136,155.2252,326.49252,0.65042764,154.2331,313.25244,0.60284203,144.81845,280.27716,0.596935,140.92558,261.3121,0.51588655,108.23884,220.83066,0.64847654,89.87759,207.01604,0.8356302
220,170.8282,377.21933,0.5552185,176.0021,373.39926,0.70490414,167.05405,371.31174,0.73287904,166.34879,355.79633,0.49555233,157.49307,319.97696,0.7383687,153.00197,300.1712,0.67933005,144.47728,265.50888,0.6283795,125.59404,236.52713,0.76093316
221,170.71768,379.61267,0.5661432,176.57127,375.15326,0.7324422,166.59492,373.4086,0.7621922,159.54729,345.92847,0.5475545,157.26048,320.52246,0.77612525,147.94388,299.75342,0.6763643,141.28055,263.9957,0.71430236,132.44273,236.00114,0.7844254
222,170.29887,379.17828,0.6025299,175.7498,374.3793,0.7646859,165.9595,372.41068,0.79088265,166.5253,355.91055,0.54410565,157.18578,320.5955,0.7616841,147.96948,299.5351,0.6783522,142.48932,266.03076,0.7231813,132.42354,235.24017,0.83157647
223,170.11812,379.19302,0.535851,175.64243,374.89694,0.6811272,166.34186,372.69608,0.7010292,159.08705,345.04553,0.5060771,156.51488,319.31705,0.68419766,147.38257,297.51172,0.60934705,141.95792,262.39856,0.7413607,133.34541,233.93217,0.8369112
224,134.82343,383.6772,0.66451687,142.66995,377.9727,0.8322257,131.53114,375.15634,0.8079494,147.88579,344.84952,0.689522,168.0466,324.98486,0.6828974,189.99231,306.07587,0.8375742,201.75679,279.74506,0.7923177,164.53325,266.77127,0.8398855
225,114.8567,384.24316,0.75708234,123.52403,379.46045,0.84238183,111.71646,376.85992,0.89494866,130.30818,358.7659,0.6353059,153.39015,328.01968,0.7528623,174.37436,308.3312,0.8451709,191.36606,285.18814,0.83415896,202.97658,258.52182,0.7481262
226,118.94969,382.08585,0.72138983,127.764565,377.0954,0.8105203,116.18811,374.6928,0.84560347,140.2892,349.74924,0.6608814,159.03989,325.03015,0.75864905,176.00157,305.36377,0.87264735,194.86884,278.90775,0.8029265,212.28102,255.3696,0.7219041
227,122.445496,380.86008,0.7891403,130.90756,376.43726,0.86523706,117.865005,374.8547,0.9101144,143.9995,347.19925,0.6622585,161.01672,324.11548,0.76966685,177.8286,304.12106,0.870014,196.01001,276.8871,0.8108787,213.14058,253.65056,0.71876436
228,125.72362,379.71133,0.76531947,133.45294,375.02582,0.8450622,121.064995,372.90167,0.91485846,145.03932,346.0643,0.6749171,161.27872,323.14926,0.77419204,176.56818,303.87057,0.8355844,192.35634,277.86597,0.7790849,212.77916,250.4509,0.7176712
229,90.78257,383.25568,0.5418926,96.90319,379.7614,0.7300367,88.66608,377.91177,0.7482873,120.32301,354.08545,0.64260626,142.90187,333.63037,0.74704796,164.10364,315.00998,0.88022035,187.10999,289.7581,0.8463457,213.68704,264.78714,0.6335189
230,76.25362,375.94342,0.33131146,80.24779,374.17664,0.609263,77.34687,371.07947,0.60075843,103.78643,355.41843,0.74465334,123.98436,336.68326,0.821541,148.83376,320.67896,0.8510577,176.64764,300.2679,0.77594405,202.13708,279.25565,0.71972924
231,76.35923,376.88867,0.3424829,81.09862,375.0636,0.6101989,77.058655,371.43994,0.6182906,104.59898,355.00055,0.73260915,125.701126,337.05386,0.79083085,152.70103,321.10056,0.8612755,181.89673,298.71533,0.8042672,212.23257,277.47766,0.617122
232,77.28279,377.14905,0.37287915,81.505844,375.5963,0.6405852,77.580574,371.37976,0.6574638,104.83145,354.7563,0.71928465,125.4901,336.77728,0.7917401,149.11786,321.59872,0.87652767,176.80275,299.99634,0.8198113,209.552,275.5889,0.5548001
233,76.93641,377.5184,0.37421998,81.80988,375.58063,0.6357843,77.257385,371.60794,0.6666854,105.47925,354.10815,0.6792916,127.37351,334.8342,0.8130726,151.96358,319.51227,0.8427162,182.36662,295.26477,0.8079635,210.5316,272.76538,0.5987326
234,77.73315,378.01898,0.38452908,82.5403,375.8529,0.6456714,77.872696,371.93222,0.6731957,106.391945,353.5047,0.6893587,127.848015,334.15262,0.80966705,152.26015,318.30893,0.8277178,183.19183,294.38055,0.8248443,210.44017,273.0042,0.59573543
235,77.954926,373.46207,0.33448178,81.05789,372.55133,0.65633416,78.40902,369.55017,0.6432301,100.398796,358.20795,0.8265806,120.72535,344.34344,0.8497814,145.91806,330.47122,0.86845857,170.2016,315.5217,0.8143276,190.26202,294.5044,0.70698977
236,77.14085,375.18295,0.3603765,80.277245,373.32657,0.6966794,78.15561,370.7151,0.6906168,103.34616,361.17206,0.86970687,122.638306,348.20096,0.8341574,147.97217,336.70337,0.90013295,176.4145,324.54807,0.8293523,200.48178,310.94968,0.6934287
237,77.545204,375.5761,0.36434028,80.57879,373.70685,0.6865457,78.3793,371.1671,0.6881625,101.687805,361.78275,0.85101265,123.3035,347.5541,0.8570637,148.22539,336.26617,0.89962,176.23459,324.47208,0.8342369,202.05942,312.08398,0.6868639
238,78.16744,374.3355,0.36184517,80.607346,373.39505,0.68624026,78.45059,370.8913,0.6824975,102.845955,361.23175,0.83736587,125.57045,347.55823,0.8362307,149.86218,335.559,0.8838882,178.38496,323.54086,0.847061,203.87466,311.0096,0.71737134
239,77.94941,374.14844,0.35838056,80.382835,373.29434,0.6862603,78.382484,370.71494,0.67638654,103.18983,361.04172,0.8366667,125.537636,347.03323,0.84595346,149.8177,335.30988,0.87462384,177.81221,323.40256,0.8372498,203.84535,310.41187,0.6970137
240,77.7438,381.11774,0.42224288,81.80812,378.87207,0.7067433,77.49992,376.47305,0.7488966,103.05361,362.15457,0.83493626,122.38963,348.58298,0.79900545,144.0661,339.3819,0.912149,160.88495,322.99756,0.85699594,153.86436,305.95828,0.8262416
241,77.67494,380.56003,0.4117259,81.0561,379.4362,0.766837,78.0185,376.78214,0.77243173,104.22887,365.3966,0.8383316,128.6357,350.7764,0.81520194,158.92682,337.9643,0.85646874,183.59094,325.63477,0.9299173,209.6606,307.69522,0.652854
242,78.80401,380.34845,0.4394542,82.67561,378.78375,0.76556015,77.9661,376.4353,0.77497995,105.75829,364.29813,0.80082715,131.22624,348.92374,0.78603446,162.7278,336.5446,0.84332544,189.22998,324.51254,0.90803784,222.90727,309.62372,0.69522303
243,79.29732,380.4941,0.4630482,83.50661,378.85663,0.7843068,78.75663,376.11728,0.7911552,106.91522,364.46445,0.7652294,131.88676,348.74408,0.7951701,163.68922,336.0803,0.82956064,192.14737,324.15012,0.86163616,225.01578,307.6508,0.68518645
244,80.34597,381.876,0.45473325,83.96065,378.69696,0.75554013,79.6022,375.73267,0.76741064,108.472496,363.96536,0.733317,133.62498,347.79483,0.8082847,162.47617,335.28348,0.8126982,192.01355,323.32233,0.8691405,224.9907,307.2413,0.7019643
245,80.62868,382.18066,0.46740112,84.44419,378.9134,0.7536846,79.74973,376.05176,0.7704924,109.051476,363.19617,0.7134223,134.8128,347.26776,0.8210127,163.35405,334.76953,0.82440966,192.8894,322.7938,0.84785384,227.3186,306.8564,0.73018503
246,80.84642,382.29477,0.4656615,84.53198,379.03873,0.74094385,79.98401,376.10376,0.7606776,113.1415,360.83505,0.693566,135.61078,346.9671,0.82222956,163.53142,334.74362,0.8390745,193.30638,322.42715,0.84839237,226.47588,306.57785,0.7298953
247,80.8661,382.32755,0.4671457,84.61924,379.0992,0.742634,80.02825,376.138,0.7626181,111.15598,362.80737,0.6855355,135.3158,347.39957,0.8223888,163.65805,334.35675,0.8303928,194.26088,322.39035,0.8293825,227.19885,306.78406,0.7501811
248,81.262245,382.65942,0.49052545,85.17357,379.3632,0.75123507,80.25342,376.38705,0.77686524,111.71681,361.9422,0.68786025,135.67688,346.9641,0.83336014,165.31879,333.0245,0.8245432,195.15657,321.4637,0.79011357,228.5482,305.6066,0.7148081
249,97.75396,386.87433,0.6261711,104.70092,383.5959,0.7282518,93.7074,381.74313,0.7716464,106.640366,369.32175,0.75639457,123.07825,353.52704,0.79700094,138.1691,344.0265,0.81598943,154.48703,336.4243,0.79663116,172.22177,329.22394,0.7430026
250,86.49276,386.22733,0.6849198,91.96824,382.9983,0.84264714,82.61009,382.22363,0.8915813,95.60003,373.35443,0.9702465,110.85266,364.13306,0.8150521,126.315384,356.55893,0.9778086,141.04042,349.51657,0.8932703,155.54501,342.4294,0.79908574
251,86.9641,386.25305,0.69105786,92.38709,382.83505,0.83967716,83.10201,382.0898,0.89225686,95.502846,372.9587,0.9458699,111.42321,364.0321,0.806444,128.86264,356.19385,0.9575551,144.12985,351.20715,0.88448673,160.04503,342.93378,0.79508555
252,85.98302,386.5803,0.64965576,91.25469,383.22003,0.8077641,82.3092,382.29453,0.8485338,95.23447,374.42044,0.95897764,111.76036,364.94943,0.8154524,129.24878,356.87103,0.9407105,144.16003,352.0607,0.90764457,160.3935,343.5303,0.885166
253,86.160416,386.5683,0.6532865,91.43504,383.20358,0.81305903,82.52504,382.27747,0.85513175,95.42033,374.2076,0.9505372,112.09809,364.9192,0.8167923,129.54836,356.85248,0.95256317,145.27556,352.02853,0.8992457,161.96307,344.25333,0.8581299
254,86.539604,386.73367,0.65182936,91.76926,383.26178,0.8062193,83.17604,382.17123,0.850201,96.082634,373.6012,0.92993116,113.29103,364.78796,0.8052017,130.93509,356.5846,0.90038735,145.086,352.47678,0.9088972,162.3362,343.4687,0.81449544
255,75.54187,379.9996,0.29835823,77.8343,380.71432,0.6625619,75.7982,377.16803,0.63859713,101.92825,376.29144,0.85333294,122.7342,371.17136,0.69543314,138.03775,367.08597,0.66191936,146.49522,360.77444,0.6165177,151.21907,350.43076,0.62563604
256,74.15555,380.5785,0.29075372,78.33376,380.49783,0.7243599,76.862785,377.0454,0.6821401,102.71701,375.03314,0.9194571,124.429535,368.47794,0.8005348,150.88657,362.0755,0.8933465,173.2854,356.61948,0.9396401,196.53763,351.1648,0.75688875
257,73.57358,380.14285,0.26405492,77.38808,379.9829,0.70202583,76.80056,376.4924,0.6491827,101.15494,376.7053,0.9034242,128.40479,369.18823,0.8308279,159.79965,363.47195,0.8417444,184.51244,360.92584,0.8839383,211.8045,357.49835,0.7917523
258,75.14979,379.8674,0.26024306,77.09827,380.18552,0.7019261,76.588745,376.48306,0.6465875,102.69631,377.24017,0.8840033,131.02597,370.69977,0.79725295,162.39952,365.96735,0.8491676,186.69447,361.95612,0.92529696,214.96297,358.52136,0.7737352
259,75.14977,379.80148,0.26116726,77.20125,380.32172,0.68687093,76.62404,376.2858,0.63899887,103.98548,377.1502,0.8616748,133.1323,370.09393,0.80626166,162.32451,366.4013,0.8182867,188.50484,361.68582,0.90137523,217.3587,359.07626,0.7469288
260,74.56264,380.48785,0.2726775,78.29717,380.78723,0.7100467,77.390915,376.5123,0.6569476,105.07046,377.28424,0.8742595,133.80452,370.61444,0.80595845,162.6226,366.4573,0.8309453,188.67943,361.80856,0.9077688,217.3198,359.15842,0.7506919
261,96.36577,371.57904,0.72949034,102.990524,369.82544,0.90208185,91.456154,369.53668,0.9572799,107.513115,368.4896,0.84047616,118.64297,368.17435,0.6736512,125.87862,367.51166,0.42153722,130.92253,369.01614,0.32586488,132.39827,372.56387,0.52153844
262,78.294525,356.87604,0.5974137,83.72017,357.7217,0.84707814,74.21357,356.78284,0.88728654,91.89799,361.83472,0.87658703,100.47679,361.65817,0.9417205,110.080536,365.8149,0.9562662,119.115845,370.57202,0.91834027,123.85965,376.27704,0.9605441
263,78.78972,356.0228,0.64279014,85.04968,356.11685,0.87459546,75.035065,355.5372,0.9208394,92.74717,360.71777,0.873894,100.95711,360.34772,0.9300787,112.191216,366.31442,0.96880966,120.6114,370.7283,0.9759874,125.66438,376.7451,0.9920429
264,79.00928,356.16504,0.6546368,85.35068,356.18857,0.87094265,75.28648,355.59885,0.9262195,92.889465,359.75565,0.8850125,101.40678,360.09354,0.943018,113.73352,365.94373,0.98767513,121.99568,370.19974,0.9776463,128.33366,375.52554,1
265,79.07992,356.11566,0.6612932,85.506805,356.10333,0.8774743,75.17581,355.55948,0.93289447,93.13554,359.61566,0.8838845,102.06631,359.8544,0.94856536,114.39984,365.5581,0.97844946,121.99078,369.24332,0.9918679,128.91356,374.88342,1
266,79.03562,356.0131,0.6434911,84.27483,355.94217,0.8647218,75.26723,355.4486,0.91691196,93.29037,359.3699,0.88137585,102.212944,359.53333,0.94477564,111.78538,363.6108,0.97998047,122.89265,369.495,1,129.64664,375.1039,1
267,79.075005,356.00046,0.64989287,85.38901,355.9552,0.86768824,75.273735,355.4169,0.91952085,93.40356,359.2132,0.8894963,102.414,358.91605,0.9538116,111.76211,363.1532,0.9955783,122.79165,368.99408,1,129.64961,374.53516,1
268,79.284386,356.1754,0.6468062,85.56217,356.08353,0.8588706,75.45589,355.48035,0.9151451,93.5685,359.76288,0.89964706,102.39772,358.8585,0.9558194,112.23852,362.8879,0.983186,122.835365,368.86273,0.9940796,129.93814,374.26074,1
269,79.30754,356.15582,0.6533011,85.67899,356.01474,0.86652344,75.416725,355.42935,0.9168837,93.73005,359.69202,0.90401685,102.611626,358.55136,0.9593509,112.50333,362.54068,0.9772438,122.76895,368.15195,0.9728156,129.85023,373.4393,0.9947967
270,78.91155,356.05484,0.6348301,85.18969,355.90942,0.8685815,75.32947,355.324,0.9102523,94.12354,359.31073,0.90578496,102.52556,358.12512,0.95827967,114.50227,362.69382,0.9714082,122.676155,368.25986,0.97501963,129.61983,373.10284,0.9974879
271,77.90249,355.5634,0.6392531,83.84874,355.58954,0.8750334,75.14453,355.01746,0.90890884,94.37646,359.06363,0.90695155,102.87563,357.88925,0.96130055,112.69069,361.23093,0.97632676,122.90955,367.42447,0.9577685,129.8285,372.1625,0.973696
272,78.072784,355.7817,0.6444745,85.26175,355.7049,0.8792115,75.23959,355.15665,0.9189589,94.32504,358.9436,0.9122014,102.75442,357.70938,0.965741,112.61266,361.06583,0.98041993,122.9936,367.22357,0.95730764,129.58723,372.05106,0.9658961
273,77.819084,355.62723,0.64735204,85.04482,355.6133,0.8787473,74.99273,355.10358,0.91402054,94.30722,358.71548,0.912593,102.92463,357.42715,0.9576781,112.59151,360.36356,0.98427945,122.63144,366.04562,0.95400804,129.24365,371.27188,0.9492717
274,77.75907,355.63568,0.65611786,84.98717,355.62778,0.88945264,74.89515,355.15903,0.9235176,94.23924,358.5729,0.92685676,102.716,356.97058,0.9743172,112.62813,359.96002,1,123.33199,365.6189,0.98347694,129.75046,371.00537,0.9502408
275,77.879036,355.71716,0.6623122,85.20059,355.6885,0.89617026,74.93297,355.18643,0.9307484,94.36053,358.38266,0.9188163,103.03723,356.7175,0.9579434,112.987495,359.85587,0.9669948,123.596985,365.6068,0.944387,129.52124,370.77963,0.9229674
276,77.93222,355.6571,0.64514077,85.10857,355.58115,0.8861058,75.198074,355.0171,0.9206285,94.5754,358.1674,0.9331111,103.08408,356.26572,0.9698571,112.80543,359.371,0.9835276,123.798744,364.7016,0.9392523,129.7841,369.30856,0.8815339
277,79.81148,356.32407,0.65422636,86.25052,356.20352,0.8730517,75.613884,355.68085,0.9265347,95.28094,357.81964,0.9323787,103.77249,356.47913,0.9747359,113.463974,359.45963,0.9854097,124.10314,364.5551,0.91419214,129.6471,368.83984,0.85313505
278,280.58743,301.6665,0.5283535,282.9333,299.95218,0.62180834,274.91357,303.36826,0.9039441,241.89069,315.50388,0.7749967,213.75716,321.0617,0.89718515,186.16885,330.34778,0.787149,158.00014,342.59424,0.7905769,127.00618,353.1414,0.7630593
279,371.14145,273.86215,0.5648785,374.72437,271.87054,0.9050584,366.86713,275.36136,0.8743274,333.1287,282.84595,0.8005966,301.8256,285.6086,0.90955514,274.4795,294.0227,0.76905423,233.51865,308.3312,0.73780847,201.27919,318.66306,0.81725925
280,396.11438,266.3393,0.48450243,398.75934,264.74847,0.82665575,392.6048,268.3319,0.85950613,357.2556,274.21942,0.76517373,324.2315,276.1773,0.8460436,290.75632,288.49536,0.6949727,254.25294,297.36118,0.74315035,223.45161,306.6749,0.8792957
281,409.3845,262.52505,0.43346596,410.50436,260.51285,0.7471536,404.3385,263.96246,0.8142501,369.61804,269.85947,0.7857113,338.8291,269.73355,0.8204381,304.4894,281.63135,0.6546458,268.17087,292.26465,0.744505,236.50427,299.66806,0.86994636
282,413.1121,260.3875,0.39276847,415.27472,257.98822,0.6936403,412.39493,261.6946,0.74045527,377.81073,266.1815,0.81572604,346.46298,268.38162,0.8068157,313.354,274.83603,0.7142392,274.32568,288.1124,0.75251806,243.0747,296.23685,0.84134257
283,416.37527,258.84738,0.37761444,417.86835,256.48157,0.677323,414.87454,260.29318,0.6899702,382.7821,263.5416,0.8488827,350.78613,266.3043,0.85101295,317.13232,273.2246,0.68776745,278.19196,284.05835,0.6997305,247.09521,291.47403,0.8647349
284,418.26453,256.35928,0.39096683,419.7189,254.98141,0.69497293,416.2628,259.16345,0.69938403,384.94266,261.8492,0.8716999,352.67154,264.5963,0.8505637,319.63974,272.72867,0.66960114,280.61743,282.0556,0.69578224,250.37851,287.5687,0.846351
285,418.84845,256.57782,0.36327532,420.2673,254.14978,0.6718538,417.63632,258.40817,0.68783975,384.44986,261.18652,0.8300342,354.45862,261.2308,0.857189,320.59372,270.83878,0.6897536,280.88263,279.90463,0.6771588,251.27603,285.08725,0.90943754
286,424.86862,228.65408,0.5676669,426.68735,228.9095,0.85167307,419.55026,231.72702,0.9358244,400.43643,244.88145,0.75377035,377.05716,252.97427,1,358.1471,262.31598,0.77612466,337.57602,273.1841,0.7495411,318.26425,287.2191,0.6945261
287,427.2259,198.19417,0.7370059,432.16772,199.29846,0.957512,420.7411,200.13034,1,410.06882,216.27159,0.697815,391.77588,229.29594,0.8671728,377.84003,240.95921,0.839363,365.3186,257.83588,0.8137109,351.99738,273.7017,0.85469
288,427.52005,196.2121,0.75741583,433.0148,196.04721,0.9671157,420.61462,197.39627,1,410.79926,210.53168,0.68756163,393.44333,226.15555,0.88178617,378.88696,237.62766,0.87193173,368.03586,253.59207,0.8541482,355.3459,271.43246,0.894843
